Profile_URL,Name,Type,Area,Sale Contact,Description,latlong,Property ID,Floor Area,Land Area,Energy,Parking,Building Type,Annual Return,Availability,Category,LastUpdated,GalleryImage,Agents,,,,,,,,,,
https://www.commercialrealestate.com.au/property/1-johnson-road-campbelltown-nsw-2560-2014186337,1 Johnson Road Campbelltown NSW 2560,"Factory, Warehouse & Industrial","16,642 m²",Expressions of Interest,"Excellent access to major arterial roads | Substantial WALE | Excellent lease covenant | Colliers International and CBRE have the pleasure in offering the opportunity to acquire 1 Johnson Road, Campbelltown as part of The Premium Portfolio. This property must be sold in conjunction with 1304 Ferntree Gully Road, Scoresby VIC. | The premium portfolio is underpinned by its strong tenancy profile, 9.01 year WALE, core industrial locations and modern functional improvements. We expect the portfolio to receive strong interest from the market. | Located in the established industrial precinct of Campbelltown, the property benefits from three street access to Johnson, Hepher and Badgally Roads, and excellent access to the M5 Motorway and Hume Highway. | The property comprises a modern freestanding warehousing facility with full drive around truck access. The warehouse features roller doors and large loading bay on the eastern side, with roller doors also located on the western side. |  |  |  |  |  | View more","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2014186337,"16,642 m²",Ask Agent,,On site parking available,Whole building,Ask Agent,Tenanted," Factory, Warehouse & Industrial",12-Mar-20,"https://res-3.cloudinary.com/cre/image/fetch/h_252,f_auto,c_fill,q_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F2014186337_1_pi_180218_101239-w800-h600 | https://res-3.cloudinary.com/cre/image/fetch/h_252,f_auto,c_fill,q_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F2014186337_2_pi_180218_101247-w800-h600 | https://res-3.cloudinary.com/cre/image/fetch/h_252,f_auto,c_fill,q_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F2014186337_3_pi_180218_101255-w800-h600 | ",[Gavin Bishop : 0401 146 051 : https://www.commercialrealestate.com.au/real-estate-agents/colliers-international---sydney-20529] | ,,,,,,,,,,
https://www.commercialrealestate.com.au/property/1-17-13-holbeche-road-arndell-park-nsw-2148-2014177023,1-17/13 HOLBECHE ROAD Arndell Park NSW 2148,"Factory, Warehouse & Industrial","For Sale, From $647,500 + GST",,"Over 65% SOLD prior to completion | New office/warehouse areas: 153m²-280m² | Expected completion June 2020. | With construction well underway we are pleased to offer a selection of brand-new office/ warehouses and at Holbeche Business Park. | With a superb location on Holbeche Road and premium quality spaces ideally suited to the needs of businesses today, owner-occupiers and investors, will appreciate and reap the benefits. | Key features include: | * Areas from: 153sqm to 280sqm | * IN2- Zoning | * Warehouse height: 8m* | * Electric roller door and 3 phase power | * Designated car parking | * Close proximity to major arterials | * Building completion schedule for May - June 2020 | *Unit 10 features secure yard area | View more","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2014177023,Ask Agent,Ask Agent,,Ask Agent,,Ask Agent,Tenanted," Factory, Warehouse & Industrial",3-Jun-20,"https://res-3.cloudinary.com/cre/image/fetch/h_252,f_auto,c_fill,q_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F2016093409_4_1_200220_125313-w1800-h1200 | https://res-3.cloudinary.com/cre/image/fetch/h_252,f_auto,c_fill,q_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F2014177023_2_1_200304_010222-w1800-h1200 | https://res-3.cloudinary.com/cre/image/fetch/h_252,f_auto,c_fill,q_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F2014454647_3_1_200220_011704-w1800-h1200 | ",[Robert Ally : 0413758658 : https://www.commercialrealestate.com.au/real-estate-agents/bawdens-industrial-11406] | [Christian Frangelli : 0481 179 784 : https://www.commercialrealestate.com.au/real-estate-agents/bawdens-industrial-11406] | ,,,,,,,,,,
https://www.commercialrealestate.com.au/property/40-cawarra-road-caringbah-nsw-2229-2014166003,40 Cawarra Road Caringbah NSW 2229,"Factory, Warehouse & Industrial","155 - 1,267 m²","For Sale, Please contact agent","Showroom Units from 350m² – 357m² | Industrial Units from 155m² to 159m² | Secure estate | Colliers International is please to bring to market 40 Cawarra Road, Caringbah. | 40 Cawarra Road is a brand new industrial development made up of six (6) warehouse showrooms with frontage and direct access to Cawarra Road and eight (8) small warehouse units with frontage and direct access off Wurrook Circuit. | The developments offer the opportunity to acquire a premium warehouse showroom or industrial unit in the thriving Sutherland Shire region as an occupier or a high performing asset for an investor. | Key features include: | - Showroom Units from 350m² 357m² | - Industrial Units from 155m² to 159m² | - Individual units can be combined to allow for a larger footprint | - Flexible B7 Business Park Zoning | - Intelligent design & quality build | - Secure gated estate | - Showroom units 5-6 car spaces each | - Industrial unit 2 car spaces each | - Surrounded by high quality industrial buildings and occupiers | - Height clearance warehousing up to 7.5 metres in showrooms and warehouse units. | - Showroom units with glass tilt doors | - Completion September 2018 | The best commercial/industrial development the Sutherland Shire has ever seen | Developed by Leda holdings one of Sydneys strongest developers |  | View more","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2014166003,"155 - 1,267 m²",Ask Agent,,50 x Onsite parkings,,Ask Agent,Vacant," Factory, Warehouse & Industrial",8-Apr-20,"https://res-3.cloudinary.com/cre/image/fetch/h_252,f_auto,c_fill,q_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F2014166003_1_1_200401_070855-w1600-h959 | https://res-3.cloudinary.com/cre/image/fetch/h_252,f_auto,c_fill,q_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F2014166003_2_1_200401_070855-w1600-h1000 | https://res-3.cloudinary.com/cre/image/fetch/h_252,f_auto,c_fill,q_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F2014166003_3_1_200401_070855-w1600-h1000 | ",[Trent Gallagher : +61 432 242 063 : https://www.commercialrealestate.com.au/real-estate-agents/colliers-international-sydney-south-19890] | ,,,,,,,,,,
https://www.commercialrealestate.com.au/property/4-181-airds-road-leumeah-nsw-2560-2014146494,4/181 Airds Road Leumeah NSW 2560,"Factory, Warehouse & Industrial",450 m²,"For Sale, Contact Agent","The property consists of a clear span factory/warehouse facility with features including container height roller door access, open plan air conditioned mezzanine office, staff amenities plus ample on-site car parking | Located less than 200 metres to Leumeah train station and less than 1km to the Hume Highway whilst surrounded by a wide range of small to medium bulky good retailers and general industrial occupiers | Investment Details: | Tenant:: Kingsway Tools Pty Ltd | Lease start:: 1/7/18 | Lease term: 3 years | Annual Rent: $49,501.30 pa + GST | View more","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2014146494,450 m²,Ask Agent,,On site parking available,,Ask Agent,Ask Agent," Factory, Warehouse & Industrial",13-Dec-19,"https://res-3.cloudinary.com/cre/image/fetch/h_252,f_auto,c_fill,q_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F2014146494_1_1_191213_125200-w1620-h1080 | https://res-3.cloudinary.com/cre/image/fetch/h_252,f_auto,c_fill,q_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F2014146494_2_1_191213_125200-w1620-h1080 | https://res-3.cloudinary.com/cre/image/fetch/h_252,f_auto,c_fill,q_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F2014146494_3_1_191213_125200-w1620-h1080 | ",[Darren Zammit : 0404 083 445 : https://www.commercialrealestate.com.au/real-estate-agents/lj-hooker-commercial-macarthur-20153] | [Cooper Meehan : 0449 904 453 : https://www.commercialrealestate.com.au/real-estate-agents/lj-hooker-commercial-macarthur-20153] | ,,,,,,,,,,
https://www.commercialrealestate.com.au/property/32-industry-road-mcgraths-hill-nsw-2756-2013957887,32 Industry Road Mcgraths Hill NSW 2756,"Factory, Warehouse & Industrial","10,750 m²","For Sale, Please contact agent","DA approved for multi dealership | 10,750sqm site with great exposure | Prime location | High profile site with exposure to major roadway that benefits from having approval for development as a multi-automotive dealership, sales and service centre and hire premises. | The 10,750sqm* site is situated next to Bunnings (located within the McGraths Hill Home), and other prominent occupants such as automotive dealerships, Officeworks, Harvey Norman, Repco, Kennards, Aldi and more. | *All areas are approximate | View more","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2013957887,"10,750 m²",1.08 ha,,Ask Agent,,Ask Agent,Vacant," Factory, Warehouse & Industrial",11-May-20,"https://res-3.cloudinary.com/cre/image/fetch/h_252,f_auto,c_fill,q_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F2013957887_1_1_200119_094055-w1600-h1007 | https://res-3.cloudinary.com/cre/image/fetch/h_252,f_auto,c_fill,q_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F2013957887_2_1_200119_094055-w1600-h1200 | https://res-3.cloudinary.com/cre/image/fetch/h_252,f_auto,c_fill,q_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F2013957887_3_1_200119_094055-w1600-h1200 | ",[Phillip Bradac : +61 412 089 388 : https://www.commercialrealestate.com.au/real-estate-agents/colliers-international-sydney-west-19837] | [Paul McGlynn : + 61 418 413 490 : https://www.commercialrealestate.com.au/real-estate-agents/colliers-international-sydney-west-19837] | ,,,,,,,,,,
https://www.commercialrealestate.com.au/property/brookvale-nsw-2100-2013895114,Brookvale NSW 2100,"Factory, Warehouse & Industrial",28 m²,"For Sale, Contact Agent","Modern, secure & convenient storage unit with easy vehicle access. Ideal for all types of storage - shopkeepers, tradesman, household items, archiving, handyman, cars etc. Additional features include; | - Easy truck access | - Wide driveways | - 5m clearance (approx.) | - Electricity individually metered | - 24/7 security access | - Phone connection | - Building camera surveillance | Suitable for investors and owner occupiers alike, this property ticks all the boxes for your storage requirements. | View more","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2013895114,28 m²,Ask Agent,,Ask Agent,,Ask Agent,Ask Agent," Factory, Warehouse & Industrial",24-Mar-20,"https://res-3.cloudinary.com/cre/image/fetch/h_252,f_auto,c_fill,q_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F2013895114_1_1_200324_120055-w1024-h768 | https://res-3.cloudinary.com/cre/image/fetch/h_252,f_auto,c_fill,q_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F2013895114_2_1_200324_120055-w4608-h3456 | ",[Sam Donato : 0420 986 213 : https://www.commercialrealestate.com.au/real-estate-agents/shore-commercial-property-24030] | ,,,,,,,,,,
https://www.commercialrealestate.com.au/property/244-ingleburn-road-leppington-nsw-2179-2014389698,244 Ingleburn Road Leppington NSW 2179,Development / Land,2.02 ha,"For Sale, Contact Agent","Long Term Settlement Available ! |  |  |  | Zoned IN2 (Light Industrial) |  |  |  | Great investment opportunity offering five acres of level land in the heart of Leppington. |  |  |  | Less than 1km away from Leppington train station and the proposed Leppington Town Centre. |  |  |  | Located close to main aertial roads such as, Bringelly Road, M5/M7 and the proposed M9. |  |  |  | - 5 acres of zoned IN2 land |  | - Only 13 kms from Badgerys Creek Airport |  | - Cleared and level land |  | - Elevated position |  |  |  | Call Domenic at Elders- m) 0418 460 696 | View more","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2014389698,Ask Agent,2.02 ha,,Ask Agent,,Ask Agent,Vacant," Development / Land Factory, Warehouse & Industrial",1-Aug-18,"https://res-3.cloudinary.com/cre/image/fetch/h_252,f_auto,c_fill,q_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F2014389698_1_1_180731_044548-w800-h600 | ",[Domenic Polistina : 0418460696 : https://www.commercialrealestate.com.au/real-estate-agents/elders-commercial-liverpool-19713] | ,,,,,,,,,,
https://www.commercialrealestate.com.au/property/1-14-leighton-place-hornsby-nsw-2077-2014379369,1/14 Leighton Place Hornsby NSW 2077,"Factory, Warehouse & Industrial",433 m²,"For Sale, $1,200,000 (excl. GST)",- Rare opportunity | - Freestanding Building in modern Strata complex | - 255m2 street fronted warehouse | - 178m2 1st floor air-conditioned offices | - Invest or occupy! | - Undercover parking for 4 cars | - Electric roller door | - Current income of app,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2014379369,433 m²,Ask Agent,0-star NABERS Energy rating,On site parking available,,Ask Agent,Ask Agent," Factory, Warehouse & Industrial Offices",18-Feb-20,"https://res-3.cloudinary.com/cre/image/fetch/h_252,f_auto,c_fill,q_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F2014379369_1_1_200218_044456-w800-h600 | https://res-3.cloudinary.com/cre/image/fetch/h_252,f_auto,c_fill,q_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F2014379369_2_1_200218_044456-w800-h600 | https://res-3.cloudinary.com/cre/image/fetch/h_252,f_auto,c_fill,q_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F2014379369_3_1_200218_044456-w800-h600 | ",[Murray Byrnes : 0412 765 222 : https://www.commercialrealestate.com.au/real-estate-agents/l-j-hooker-commercial-hornsby-19769] | [Janine Best : 0410 564 946 : https://www.commercialrealestate.com.au/real-estate-agents/l-j-hooker-commercial-hornsby-19769] | ,,,,,,,,,,
https://www.commercialrealestate.com.au/property/3-hollylea-road-leumeah-nsw-2560-2014370483,3 Hollylea Road Leumeah NSW 2560,"Factory, Warehouse & Industrial",275 m²,"For Sale, Contact Agent","COMPLEX WITH EXPOSURE TO CAMPBELLTOWN RD | BE SEEN BY 60,000 CARS DAILY (approx) | SURROUNDED BY ESTABLISHED BUSINESSES | Located within a complex facing Campbelltown Road within minutes to Campbelltown CBD and walking distance to Leumeah railway station |  | FACTORY UNIT / SHOWROOM | Located within Campbelltown's original Bulky Goods Retail precinct | Well established complex facing Campbelltown Road | Complex benefits from exposure to approximately 60,000 cars daily | Neighbours include Solartint, Barbeques Galore, Red Rooster, McDonalds, KFC & Oporto's, plus a number of other major retailers | High clearance showroom / warehouse with ample access points including rear roller door | A unique location surrounded by quality long term occupants | Walking distance to Leumeah railway station & Campbelltown CBD | Large on site carpark has just undergone a major refurbishment | Zoned B5 Business Development | Building area as per strata plan is 171m2 plus an additional 104m2 council approved mezzanine floor | Leased to a long standing picture framing business returning $28,469.69 per annum plus GST | Current lease expires 28 January 2020 | View more","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2014370483,275 m²,Ask Agent,,Ask Agent,,Ask Agent,Tenanted," Factory, Warehouse & Industrial Offices Showrooms / Bulky Goods",3-Oct-19,"https://res-3.cloudinary.com/cre/image/fetch/h_252,f_auto,c_fill,q_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F2014370483_1_1_190409_052526-w800-h532 | https://res-3.cloudinary.com/cre/image/fetch/h_252,f_auto,c_fill,q_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F2014370483_2_1_190409_052526-w800-h556 | https://res-3.cloudinary.com/cre/image/fetch/h_252,f_auto,c_fill,q_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F2014370483_3_1_190409_052526-w800-h552 | ",[Emilios Michael : 0419 014 197 : https://www.commercialrealestate.com.au/real-estate-agents/niemeyer-commercial-industrial-property-11441] | [Marco Cuda : 0429 434 205 : https://www.commercialrealestate.com.au/real-estate-agents/niemeyer-commercial-industrial-property-11441] | ,,,,,,,,,,
https://www.commercialrealestate.com.au/property/yennora-nsw-2161-2014369570,Yennora NSW 2161,"Factory, Warehouse & Industrial","29,553 m²","For Sale, Contact Agent","Lot sizes from 1,472sqm* to 4,238sqm* | Next to Yennora train station | Close to Yennora Intermodal Terminal | The site offers the opportunity to purchase industrial lots ranging from 1,472sqm* to 4,238sqm* (lots can be purchased individually or combined). | Key features of the site include: | + Zoned IN1 General Industrial – allowing a wide range of uses (STCA) | + Next door to Yennora train station – allowing good transport options for staff | + Close proximity to several major arterial roads; Cumberland Highway, M4 Motorway, The Horsley Drive and Woodville Road | + Close proximity to Yennora Intermodal Terminal | Individual lot sizes: | Lot 2: 2,696sqm* | Lot 3: 2,167sqm* | Lot 4: 3,321sqm* | Lot 5: 2,844sqm* | Lot 6: 2,805sqm* | Lot 7: 2,295sqm* | Lot 8: 1,472sqm* | Lot 9: 1,472sqm* | Lot 10: 1,472sqm* | Lot 11: 1,472sqm* | Lot 12: 1,472sqm* | Lot 13: 1,592sqm* | Lot 14: 4,238sqm* | View more","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2014369570,"29,553 m²","1,472 m²",,Ask Agent,,Ask Agent,Vacant," Factory, Warehouse & Industrial Development / Land",10-Dec-18,"https://res-3.cloudinary.com/cre/image/fetch/h_252,f_auto,c_fill,q_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F2014369570_1_1_180510_121524-w1920-h1343 | https://res-3.cloudinary.com/cre/image/fetch/h_252,f_auto,c_fill,q_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F2014369570_2_1_180510_010511-w1920-h1707 | https://res-3.cloudinary.com/cre/image/fetch/h_252,f_auto,c_fill,q_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F2014369570_3_1_180510_123006-w1920-h1659 | ",[Elijah Shakir : 0404 102 274 : https://www.commercialrealestate.com.au/real-estate-agents/cbre-western-sydney-19883] | ,,,,,,,,,,
https://www.commercialrealestate.com.au/property/yennora-nsw-2161-2014326295,Yennora NSW 2161,"Factory, Warehouse & Industrial","26,620 m²",Expressions of Interest,"Huge prime industrial development site | Surrounded by A-grade industrial tenants | 200m to Yennora Train Station | CBRE are pleased to offer Lot 7 Kiora Crescent, Yennora for sale via an expressions of interest campaign closing on Thursday, 10th of May at 4pm (AEST). | The 2.66* hectare site is located on Kiora Crescent within Yennora’s industrial precinct, with close proximity to major arterial roads, public transport and Yennora Distribution Centre. | The opportunity offers purchasers the chance to secure a prime site in one of Western Sydney’s most tightly held industrial locations. | EOI CLOSING: Thursday, 10th May at 4pm (AEST) | To obtain an information memorandum or to inspect the property, please contact the exclusively listed agents. | View more","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2014326295,"26,620 m²",2.66 ha,,Ask Agent,Whole building,Ask Agent,Vacant," Factory, Warehouse & Industrial Development / Land",30-Apr-18,"https://res-3.cloudinary.com/cre/image/fetch/h_252,f_auto,c_fill,q_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F2014326295_1_1_180430_032512-w1920-h1468 | https://res-3.cloudinary.com/cre/image/fetch/h_252,f_auto,c_fill,q_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F2014326295_2_pi_180419_062019-w1920-h1459 | https://res-3.cloudinary.com/cre/image/fetch/h_252,f_auto,c_fill,q_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F2014326295_3_pi_180419_062019-w1920-h1459 | ",[Elijah Shakir : 0404 102 274 : https://www.commercialrealestate.com.au/real-estate-agents/cbre-western-sydney-19883] | [Shaun Timbrell : 0433 302 979 : https://www.commercialrealestate.com.au/real-estate-agents/cbre-western-sydney-19883] | ,,,,,,,,,,
https://www.commercialrealestate.com.au/property/37-high-street-marong-vic-3515-2014089802,37 High Street Marong VIC 3515,Development / Land,"2,050 m²","For Sale, $300,000 (excl. GST)","Excellent development potential | Excellent location | We have on offer a prime allotment, which is located in a prominent location.This property has considerable development potential STCA. | Ideally located on High Street, don't miss this opportunity. | Features | *Total size:2050 SQM Approx. | Call George to arrange an inspection today on 0418315936. | We also offer after hour and weekend inspections. | 'like us on Facebook to keep up to date with our latest listings :https://www.facebook.com/Ravenhall3023/ | View more","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2014089802,Ask Agent,"2,050 m²",,On street parking,,Ask Agent,Vacant," Development / Land Factory, Warehouse & Industrial Shop & Retail Showrooms / Bulky Goods",2-Jan-18,"https://res-3.cloudinary.com/cre/image/fetch/h_252,f_auto,c_fill,q_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F2014089802_4_pi_180319_100749-w800-h600 | https://res-3.cloudinary.com/cre/image/fetch/h_252,f_auto,c_fill,q_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F2014089802_1_pi_180102_051107-w300-h250 | https://res-3.cloudinary.com/cre/image/fetch/h_252,f_auto,c_fill,q_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F2014089802_2_pi_180102_051108-w800-h600 | ",[George Mercieca : 0418 315 936 : https://www.commercialrealestate.com.au/real-estate-agents/arpbs-pty-ltd-29790] | ,,,,,,,,,,
https://www.commercialrealestate.com.au/property/marrickville-nsw-2204-2013971948,Marrickville NSW 2204,Development / Land,367 m²,"For Sale, Contact Agent","Two story warehouse which has been used as a private residence for more than 20 years, containing approximately 485 sqm. of floor space and a total land area of 367 sqm approx. The property is built boundary to boundary and has the benefit of rear lane with car access. Consisting of: | Ground Floor; Entry foyer, family room, 2 bedrooms, kitchen, 2 toilets, 1 bathroom, 6 storage rooms, 1 large open floor area. | First Floor; 4 bedrooms, lounge and dining room combined, 2 toilets, 1 bathroom, kitchen. | According to Marrickville Council | • Dimensions 16.2/10.6 X 28.1/27.5 (approx.). | • Frontage 16.2 m approx. | • Floor Space Ratio see page 7 of this report. | • Building height 9 metres. (maximum 3 floors) | • Zoned Residential R2. | • Heritage Issues (note; not a listed item by either the local or state governments and not in a conservation area) | View more","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2013971948,485 m²,367 m²,,Ask Agent,,Ask Agent,Vacant," Development / Land Factory, Warehouse & Industrial Other",12-Dec-19,"https://res-3.cloudinary.com/cre/image/fetch/h_252,f_auto,c_fill,q_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F2013971948_5_0_171101_122525-w4600-h3067 | https://res-3.cloudinary.com/cre/image/fetch/h_252,f_auto,c_fill,q_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F2013971948_2_0_171101_122527-w4600-h3067 | https://res-3.cloudinary.com/cre/image/fetch/h_252,f_auto,c_fill,q_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F2013971948_1_0_171101_122525-w4600-h3067 | ",[Victor Kelly : 0419 212 810 : https://www.commercialrealestate.com.au/real-estate-agents/victor-kelly-estate-agents-30489] | [Seamus Power : 0417 441 393 : https://www.commercialrealestate.com.au/real-estate-agents/victor-kelly-estate-agents-30489] | ,,,,,,,,,,
https://www.commercialrealestate.com.au/property/26-28-whiting-street-artarmon-nsw-2064-2013914212,26-28 Whiting Street Artarmon NSW 2064,"Factory, Warehouse & Industrial",940 m²,"For Sale, Call for details","This is a rare opportunity to purchase this excellent freestanding building, with two levels of office / production / warehouse, and an entire floorplate of secure car parking (18 car spaces). | There is a high end fitout in place in the top floor office and the production / warehouse area is fully air-conditioned and also presents very well. | A brand new 3x3 year lease in now in place making this property a fantastic investment | Areas: | Office: 470m2 | Production / Warehouse: 470m2 | Total: 940m2 | Parking: 470m2 / 16 car spaces | View more","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2013914212,940 m²,Ask Agent,,16 x Onsite parkings,,Ask Agent,Ask Agent," Factory, Warehouse & Industrial Offices",5-May-20,"https://res-3.cloudinary.com/cre/image/fetch/h_252,f_auto,c_fill,q_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F2013914212_1_1_190416_112528-w640-h427 | https://res-3.cloudinary.com/cre/image/fetch/h_252,f_auto,c_fill,q_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F2013914212_2_1_190416_112528-w640-h427 | https://res-3.cloudinary.com/cre/image/fetch/h_252,f_auto,c_fill,q_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F2013914212_3_1_190416_112528-w640-h427 | ",[Brad Sutton : 0433 246 246 : https://www.commercialrealestate.com.au/real-estate-agents/sutton-anderson-19700] | ,,,,,,,,,,
https://www.commercialrealestate.com.au/property/botany-nsw-2019-2013911073,Botany NSW 2019,Development / Land,"1,511 m²","For Sale, Contact Agent","Botany is a up and coming suburb of Sydney : Quick and easy access to the airport, CBD, beaches, Olympic pools, and Parks and not far from Sydney Central Business district, Randwick, and the University of NSW. LAND AREA approx 1,511 sqm. Zoned : B4 Mixed use suitable for many uses; Boarding houses; Child care centres; Commercial premises; Dwelling houses; Hotel or motel accommodation; Light industries; Residential flat buildings; AND MANY MORE USES. The added advantage of this Factory property is that it has higher & better (more valuable) zoning being zoned B4 mixed-use with FSR=1:1 & 10.0m height limit and permits a Residential flat building to be developed on the site and furthermore site qualifies also for State Gov'ts SEPP Affordable housing with FSR bonus lifting permissible site FSR to 1.5:1 - can develop a building of 2,266 m2 or say approx 30 unit sites subject to council approval. Sold subject to exiting tenancy, lease expires May 2019 (no option) net rent of $10,000 per month plus GST. PLANS & IM REPORT AVAILABLE ON REQUEST. | View more","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2013911073,"1,200 m²","1,511 m²",,Ask Agent,,Ask Agent,Tenanted," Development / Land Factory, Warehouse & Industrial Showrooms / Bulky Goods",12-Dec-19,"https://res-3.cloudinary.com/cre/image/fetch/h_252,f_auto,c_fill,q_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F2013911073_1_0_171009_031533-w2456-h1255 | https://res-3.cloudinary.com/cre/image/fetch/h_252,f_auto,c_fill,q_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F2013911073_1_propertyphoto_171019_075403-w1024-h768 | https://res-3.cloudinary.com/cre/image/fetch/h_252,f_auto,c_fill,q_auto,d_placeholder_viubzx.png/https%3A%2F%2Fcre.domainstatic.com.au%2F2013911073_8_0_171019_075403-w1024-h768 | ",[Victor Kelly : 0419 212 810 : https://www.commercialrealestate.com.au/real-estate-agents/victor-kelly-estate-agents-30489] | [Cherie Kelly : 0478 680 551 : https://www.commercialrealestate.com.au/real-estate-agents/victor-kelly-estate-agents-30489] | ,,,,,,,,,,
